country,lrscale,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,imtcjob,rlgueim,gndr,agea,ipeqopt,ipfrule,ipudrst,ipmodst,ipbhprp,impenv,imptrad,edu
GB,3,3,3,3,6,8,6,5,9,1,76,5,3,5,6,5,5,5,0
GB,2,4,4,4,7,4,5,5,5,2,41,6,2,6,4,2,5,6,0
GB,8,3,3,3,5,5,5,5,5,1,62,4,4,5,4,3,3,2,0
GB,7,3,3,3,3,4,1,4,4,2,82,6,4,6,6,4,6,6,1
GB,2,3,3,2,3,4,5,5,6,2,56,5,5,5,5,5,5,5,0
GB,5,2,2,1,10,10,9,10,5,2,27,5,5,5,6,5,4,4,0
GB,7,2,2,1,8,6,6,8,5,1,72,6,4,4,6,5,5,5,0
GB,5,2,2,1,8,5,6,5,7,2,30,4,5,4,3,5,4,3,1
GB,7,3,3,2,6,4,5,5,4,1,62,5,4,5,5,5,5,5,0
GB,5,1,1,1,9,10,10,10,10,1,54,1,4,4,1,2,6,1,0
GB,5,3,3,3,5,2,2,2,2,1,42,6,3,4,4,3,3,3,1
GB,2,3,3,3,6,2,2,2,4,1,16,6,2,2,4,4,6,2,0
GB,3,3,3,3,2,3,3,3,5,1,72,6,3,6,6,5,6,4,1
GB,1,4,4,4,2,0,1,4,1,1,31,6,2,4,4,3,4,2,0
GB,2,4,4,3,3,1,2,4,5,1,47,6,2,5,5,5,5,2,0
GB,2,3,3,3,1,0,1,2,5,2,42,6,4,5,3,5,6,6,1
GB,5,3,3,3,5,3,5,3,5,1,51,6,4,4,4,4,5,5,0
GB,4,3,2,2,7,4,5,5,8,2,73,3,2,2,3,5,5,2,0
GB,4,3,2,2,4,3,3,3,4,2,39,4,3,5,2,6,6,5,1
GB,2,3,3,3,3,2,4,3,4,1,66,6,5,6,6,5,6,4,1
GB,7,2,2,1,8,8,8,10,5,2,37,5,6,4,6,5,5,5,0
GB,6,3,3,3,6,7,7,5,8,1,88,5,4,5,6,6,6,5,0
GB,5,3,3,2,5,4,5,3,6,2,84,5,2,3,2,2,5,5,0
GB,5,2,2,2,10,9,10,10,5,1,24,2,6,6,6,5,5,6,0
GB,0,1,1,1,5,5,7,5,9,2,67,5,5,5,6,5,6,6,0
GB,3,3,3,2,4,4,4,5,4,1,47,4,3,5,4,5,5,5,0
GB,3,2,2,2,4,4,4,4,5,2,63,6,2,5,2,2,5,4,0
GB,6,2,2,2,6,9,7,8,8,2,47,6,6,6,4,4,6,6,0
GB,6,2,1,3,6,5,7,5,5,2,55,5,6,6,6,6,5,5,0
GB,5,3,3,3,0,10,5,5,9,2,35,6,6,5,2,4,4,1,0
GB,4,1,1,3,10,10,8,10,3,2,27,6,2,6,4,5,6,4,0
GB,5,4,4,2,2,5,4,3,3,1,35,5,2,3,3,2,5,6,1
GB,4,2,2,1,8,5,7,8,3,2,44,4,4,5,5,2,4,2,0
GB,5,4,3,3,3,3,3,4,2,1,19,6,4,5,3,4,4,5,0
GB,5,1,1,1,10,10,10,9,10,1,44,5,2,5,4,5,3,2,0
GB,8,2,2,2,8,8,6,8,6,1,77,5,5,3,3,5,6,6,0
GB,6,4,4,4,3,3,3,4,4,1,82,6,4,5,5,2,4,2,0
GB,8,2,2,2,7,9,7,6,7,1,72,6,2,6,6,6,6,6,0
GB,10,1,1,1,8,6,7,10,6,1,40,2,2,2,3,2,2,3,0
GB,5,3,3,3,10,8,5,8,7,1,61,6,4,4,3,6,6,6,0
GB,6,3,3,2,5,4,4,8,4,2,82,3,2,4,4,3,4,4,0
GB,8,3,3,2,4,4,3,3,6,1,74,5,3,5,5,5,4,5,1
GB,5,3,3,3,2,2,3,5,4,2,25,6,3,6,6,3,5,6,1
GB,5,1,1,1,5,2,4,3,5,2,57,6,2,3,3,4,6,4,1
GB,5,3,3,2,5,2,5,3,2,1,48,6,2,6,5,6,6,3,0
GB,6,4,3,1,5,8,5,8,8,1,74,5,5,4,4,5,4,5,0
GB,6,4,4,3,3,3,4,4,5,1,42,4,4,4,4,4,3,2,1
GB,7,2,2,2,4,9,9,6,7,1,74,6,4,4,5,6,6,6,0
GB,3,3,3,3,8,7,8,8,8,2,87,6,5,5,5,5,5,3,0
GB,0,3,3,3,2,1,1,4,2,1,65,6,2,5,3,4,5,4,1
GB,5,3,3,1,5,9,5,7,6,2,39,5,3,5,5,2,6,2,1
GB,5,2,2,2,7,7,8,6,5,2,40,5,2,5,3,3,6,3,1
GB,5,3,3,3,4,3,3,5,5,2,56,5,5,5,5,5,5,4,1
GB,5,3,3,3,1,3,6,3,1,1,59,6,2,4,4,5,5,3,0
GB,6,3,3,3,5,3,5,5,5,1,57,5,4,5,5,5,5,5,0
GB,5,3,3,3,5,4,4,5,4,1,63,3,2,3,4,2,3,5,1
GB,5,3,3,3,5,6,5,6,5,2,41,5,4,5,3,3,5,5,0
GB,1,1,1,1,9,7,10,8,7,2,62,5,2,5,5,2,5,5,0
GB,1,2,2,3,8,8,8,9,6,2,27,5,2,3,5,3,5,2,0
GB,5,3,3,3,5,8,8,9,8,1,44,5,5,5,4,5,5,2,0
GB,5,3,1,1,4,6,9,5,8,2,90,5,3,4,5,6,5,6,0
GB,7,3,2,1,10,10,10,0,0,1,82,5,3,5,5,3,5,5,0
GB,6,3,3,3,2,3,4,4,6,1,47,4,1,5,4,4,3,3,1
GB,7,3,3,3,8,9,8,6,7,2,70,4,3,5,4,5,4,3,0
GB,6,3,3,3,5,6,5,10,7,2,81,5,6,5,5,6,5,6,0
GB,4,4,4,4,2,0,2,4,0,1,37,5,4,6,6,6,5,3,1
GB,3,2,2,2,8,8,8,5,10,2,38,5,1,5,5,5,5,5,0
GB,5,3,3,3,3,3,4,5,2,1,81,5,3,5,5,5,5,5,0
GB,5,2,2,2,4,8,10,5,10,1,20,3,4,5,4,4,5,6,0
GB,6,3,3,3,3,2,3,4,5,1,66,6,3,5,6,6,5,5,0
GB,3,4,4,4,2,0,0,5,0,2,60,6,2,6,2,2,3,1,1
GB,5,2,2,2,7,6,5,6,2,2,31,5,5,6,6,5,5,5,1
GB,1,4,4,3,5,3,3,3,2,1,67,6,1,5,5,2,5,2,0
GB,6,2,2,1,7,8,8,8,8,2,62,2,2,3,3,3,6,3,1
GB,5,2,2,2,8,5,7,4,3,2,85,3,4,3,3,5,6,5,0
GB,5,3,3,2,5,4,5,5,5,2,16,6,2,6,6,5,6,4,0
GB,7,3,3,3,2,7,2,4,8,1,23,6,4,6,4,4,5,1,1
GB,3,3,3,3,4,4,4,7,5,1,43,5,2,4,5,2,5,2,1
GB,5,3,3,2,5,3,5,6,5,1,15,5,3,5,3,3,2,1,0
GB,5,3,3,2,7,7,7,9,7,1,47,4,5,4,4,5,4,4,1
GB,5,2,2,2,3,1,1,3,3,1,41,5,2,5,5,4,5,2,0
GB,7,3,3,2,5,5,5,5,5,1,50,6,4,5,3,5,5,4,1
GB,5,2,2,1,5,5,6,10,5,2,17,6,3,3,5,3,3,5,0
GB,3,3,3,3,3,4,3,5,5,2,27,5,3,5,4,3,5,4,1
GB,4,3,4,3,4,4,6,7,5,1,81,6,6,5,6,5,5,6,0
GB,9,3,3,1,6,5,0,1,5,1,35,6,6,6,4,4,6,5,0
GB,5,3,2,2,5,8,8,7,5,2,71,5,5,6,6,5,6,6,1
GB,4,4,3,3,4,4,3,5,5,1,40,5,4,5,4,5,3,5,0
GB,5,3,3,3,3,3,4,5,5,1,30,6,4,4,5,5,6,6,1
GB,2,3,3,3,3,3,3,3,3,2,49,5,2,4,4,2,6,2,1
GB,10,3,1,1,8,10,9,10,10,1,80,5,5,5,3,5,5,6,0
GB,3,1,1,1,10,10,10,10,10,1,35,2,2,2,2,2,2,2,0
GB,0,3,3,3,5,5,5,3,5,2,32,6,6,6,4,5,5,6,1
GB,5,2,3,4,6,4,5,5,3,2,50,5,3,3,5,6,5,5,0
GB,5,1,1,1,10,10,10,10,10,2,32,4,3,4,6,5,6,5,0
GB,5,3,3,3,5,9,7,7,7,2,64,2,5,4,3,5,5,5,0
GB,7,3,3,2,4,6,3,6,5,2,71,6,5,5,6,5,5,4,0
GB,5,4,4,4,5,5,2,4,5,2,21,5,2,6,5,2,6,5,1
GB,7,1,1,1,9,2,8,9,5,1,45,6,1,6,6,5,6,6,0
GB,2,3,3,3,3,3,3,4,5,1,54,6,2,5,4,3,4,1,0
GB,5,2,2,2,8,9,5,5,8,2,47,3,2,5,5,2,6,3,0
GB,10,3,3,3,3,6,7,4,7,1,53,4,2,2,4,5,5,5,0
GB,3,2,2,2,6,7,6,6,7,2,29,3,5,4,3,4,2,5,0
GB,5,2,2,1,7,8,8,8,5,2,69,4,1,4,3,3,3,3,0
GB,6,1,1,1,6,7,7,3,6,2,80,6,3,3,5,5,5,3,0
GB,5,3,3,3,4,1,1,3,3,2,74,5,3,5,5,3,5,3,1
GB,3,3,3,3,2,2,2,3,3,1,32,6,2,5,5,4,5,4,1
GB,8,3,3,1,2,2,5,5,10,1,54,5,4,5,4,6,6,6,0
GB,4,1,1,1,10,8,9,10,8,2,48,5,2,5,5,5,5,3,0
GB,3,3,3,3,1,2,2,3,0,1,46,6,3,5,3,3,6,1,1
GB,5,2,2,2,5,2,5,5,5,1,71,6,3,6,6,6,6,4,1
GB,5,3,3,3,1,3,3,1,4,1,22,6,5,6,5,5,5,5,0
GB,3,2,2,2,5,5,8,5,5,2,92,6,2,5,5,3,6,5,0
GB,5,3,3,3,6,7,8,7,7,2,78,5,2,4,2,3,5,5,0
GB,5,2,2,2,6,8,6,9,7,2,34,5,4,4,5,5,5,5,0
GB,5,3,3,3,4,3,3,4,0,2,49,6,5,5,6,5,4,6,0
GB,5,2,2,2,8,10,8,5,10,2,33,4,3,4,6,3,6,6,0
GB,7,2,2,2,4,4,7,3,4,2,51,6,3,3,3,5,5,5,1
GB,6,3,2,1,7,9,9,5,7,1,76,3,3,3,5,5,5,5,0
GB,5,2,2,2,8,8,8,5,7,2,36,6,6,6,6,4,6,6,1
GB,5,3,3,3,5,5,4,5,5,2,52,6,4,6,5,5,5,3,0
GB,1,3,3,3,0,5,5,5,8,1,29,6,2,4,4,3,5,4,0
GB,9,2,2,2,3,4,6,4,6,1,75,2,2,2,3,5,5,5,0
GB,5,3,3,2,6,5,5,4,5,2,75,6,6,6,3,3,6,5,0
GB,7,4,2,2,8,8,10,8,6,2,74,3,2,4,4,4,4,3,0
GB,3,4,4,4,0,0,0,0,0,1,60,6,1,5,1,5,5,2,0
GB,1,3,3,3,6,2,4,5,10,1,67,6,2,3,2,2,5,2,1
GB,3,3,3,3,6,4,5,7,5,2,33,5,2,5,2,2,2,2,0
GB,3,2,2,2,5,6,8,5,5,2,77,4,5,4,5,5,3,3,0
GB,0,1,1,1,8,8,10,10,10,2,80,5,3,3,6,5,5,3,0
GB,9,3,2,2,4,4,4,6,7,2,44,4,4,5,3,4,5,3,0
GB,8,3,3,3,6,5,4,5,4,2,72,3,3,5,4,6,6,6,0
GB,3,3,2,2,2,4,2,2,5,1,22,6,2,5,5,2,3,5,0
GB,4,3,2,1,6,7,9,8,8,1,61,3,3,2,4,5,5,5,0
GB,7,3,3,3,3,3,5,5,5,2,81,4,4,4,4,4,4,3,0
GB,5,3,3,3,7,4,2,5,5,2,65,5,4,5,4,5,6,3,1
GB,5,3,3,3,7,7,7,5,5,2,87,1,1,1,1,1,1,1,0
GB,5,2,2,2,8,8,9,4,8,1,69,5,5,4,5,5,5,5,0
GB,5,1,1,1,10,10,10,8,9,1,52,6,2,5,5,2,3,6,1
GB,5,3,3,2,3,2,2,1,2,1,45,5,2,4,5,5,5,5,1
GB,5,3,3,3,5,5,5,5,5,2,40,5,4,4,3,6,5,6,1
GB,3,3,3,2,5,6,5,5,6,1,51,5,5,5,5,5,3,5,0
GB,5,3,3,3,5,5,5,5,5,1,39,5,2,5,2,2,5,4,1
GB,9,2,2,2,6,8,7,5,7,2,63,4,5,5,5,5,4,5,0
GB,5,2,1,1,10,10,10,10,10,1,22,3,6,4,1,1,6,1,0
GB,5,3,3,2,4,6,6,5,5,1,52,3,4,5,6,5,3,2,0
GB,4,3,3,3,5,3,4,5,5,2,56,6,5,5,4,4,4,2,1
GB,3,4,4,4,3,3,3,3,5,1,31,5,3,6,5,4,5,3,0
GB,7,3,3,2,7,7,8,5,9,2,40,4,6,3,6,6,6,6,1
GB,7,3,3,3,5,6,6,6,6,2,53,3,4,5,5,5,4,5,0
GB,5,3,3,3,7,5,6,8,7,2,29,6,5,5,5,6,5,5,0
GB,5,3,3,3,10,8,7,5,7,2,43,6,4,5,6,5,4,6,1
GB,6,3,3,3,3,2,3,3,5,2,46,5,5,6,3,3,6,4,1
GB,5,3,2,2,8,5,6,5,3,2,23,6,4,3,2,3,5,2,0
GB,5,2,2,2,4,2,7,5,3,1,58,5,4,4,4,5,4,4,0
GB,8,2,2,2,5,8,8,4,8,1,73,6,6,6,6,6,6,6,1
GB,8,4,3,2,6,8,8,7,6,1,70,6,3,4,3,4,6,6,0
GB,4,3,1,3,5,3,5,6,7,2,22,5,2,5,5,3,4,5,1
GB,3,3,3,3,5,3,2,3,3,2,65,6,5,6,4,3,5,5,1
GB,5,2,2,2,6,5,5,5,5,1,27,2,2,4,3,5,4,5,0
GB,5,1,1,1,8,7,5,8,8,1,79,6,6,3,5,6,6,5,0
GB,5,3,3,3,4,3,2,4,3,2,25,6,4,6,5,5,5,4,1
GB,5,3,3,3,5,7,7,5,9,2,34,6,5,6,6,6,5,5,1
GB,5,2,2,2,2,2,5,7,10,1,55,6,6,6,6,6,6,3,0
GB,6,3,2,2,5,5,5,6,5,1,38,4,4,4,6,3,5,4,1
GB,7,3,3,3,2,0,1,3,2,1,46,6,5,6,2,5,6,5,0
GB,7,4,4,3,1,2,2,3,6,2,36,5,2,5,3,3,5,5,1
GB,5,1,3,1,10,8,7,4,5,1,64,1,6,1,1,5,1,2,0
GB,4,2,2,1,8,8,9,10,8,2,33,5,3,5,5,4,2,2,0
GB,5,3,3,3,0,0,0,0,5,1,39,6,4,5,6,3,6,2,0
GB,5,1,1,1,7,10,10,9,10,2,35,4,4,5,5,6,5,3,0
GB,4,2,2,2,6,4,6,6,5,1,52,4,2,1,5,2,4,3,1
GB,5,3,3,3,2,2,2,3,5,2,69,6,2,5,2,5,5,3,1
GB,5,2,2,2,6,6,5,5,6,1,85,5,5,5,6,5,5,5,0
GB,6,4,4,3,2,3,2,3,2,1,29,5,3,5,5,5,5,5,1
GB,6,2,2,2,9,7,9,9,7,2,86,5,5,5,6,5,3,5,0
GB,5,4,1,2,9,7,8,6,6,1,89,4,5,4,4,3,3,3,0
GB,6,2,2,2,6,6,6,5,6,2,67,5,4,4,5,4,5,5,0
GB,2,3,3,3,3,3,4,5,4,2,45,6,1,4,3,2,5,1,1
GB,8,2,2,2,6,4,5,8,4,2,36,4,6,4,6,6,5,6,1
GB,2,2,2,1,6,5,5,6,5,2,88,4,4,4,4,5,5,5,0
GB,5,3,3,2,3,4,3,3,5,1,48,5,6,5,5,6,5,4,1
GB,8,3,3,3,5,5,5,5,6,1,55,5,2,3,3,3,6,3,0
GB,3,3,3,2,5,4,6,6,5,1,22,5,4,5,4,5,4,3,0
GB,3,3,3,3,3,1,2,5,3,2,49,6,2,5,2,3,5,2,1
GB,0,3,2,1,5,8,7,5,10,2,50,6,4,5,6,6,5,3,0
GB,2,2,2,2,4,4,4,5,5,2,27,6,5,4,4,2,2,3,1
GB,7,2,2,2,7,7,7,9,7,2,27,6,2,3,5,4,3,1,1
GB,5,3,3,3,4,5,5,4,5,1,84,4,2,6,6,6,3,1,0
GB,5,3,3,3,8,5,5,9,5,2,35,3,2,4,4,3,6,3,0
GB,5,2,2,2,5,10,7,7,10,2,45,5,2,6,6,4,6,6,0
GB,2,4,3,3,4,4,5,5,3,2,22,5,2,5,5,2,5,5,0
GB,5,1,1,1,10,10,10,10,10,2,30,1,1,1,1,1,3,3,0
GB,5,2,2,2,4,1,5,7,5,1,33,3,6,6,4,5,5,4,1
GB,1,3,3,3,1,1,1,0,5,2,45,6,5,6,3,5,5,1,0
GB,5,3,3,3,5,5,5,6,8,2,41,6,5,5,5,5,6,2,0
GB,3,1,1,1,6,6,7,2,5,2,75,6,5,5,6,2,6,6,0
GB,3,3,2,2,4,4,5,3,6,1,85,5,2,5,3,4,5,4,1
GB,5,2,2,2,7,5,5,5,6,2,41,6,5,6,5,6,6,6,0
GB,5,2,3,4,5,5,5,5,5,2,25,6,6,6,5,6,5,1,0
GB,0,4,4,1,2,1,1,2,6,1,74,6,2,4,1,4,6,5,0
GB,6,3,2,2,8,5,6,7,4,2,51,5,4,5,4,5,6,3,0
GB,3,3,3,3,0,5,5,0,0,1,39,5,6,6,5,5,6,4,1
GB,7,3,3,1,5,7,5,5,7,2,58,5,3,4,5,5,5,5,0
GB,3,3,3,3,2,2,2,3,5,2,63,6,2,6,5,2,6,4,0
GB,4,3,2,2,7,3,5,4,3,2,64,5,4,5,4,3,4,4,0
GB,4,4,4,4,5,4,3,3,5,2,16,6,4,5,6,5,5,3,0
GB,6,3,2,1,5,3,4,2,7,2,66,5,4,5,5,5,4,2,0
GB,7,2,2,2,4,4,6,5,6,1,66,5,3,5,5,5,6,6,0
GB,6,4,4,4,2,5,4,4,5,2,30,5,4,5,5,5,5,4,0
GB,6,2,2,2,9,6,9,7,5,2,58,5,5,5,6,4,5,5,0
GB,1,3,3,3,3,2,3,2,5,1,29,5,4,3,5,5,6,4,1
GB,5,2,2,1,5,6,8,3,7,1,72,2,6,5,6,6,4,5,0
GB,5,3,3,3,3,5,5,5,8,2,40,6,1,4,5,2,6,1,1
GB,2,2,2,2,5,5,2,8,5,1,45,5,1,5,4,2,5,1,0
GB,5,3,3,3,5,5,5,5,6,1,24,4,1,3,5,2,2,1,0
GB,5,2,2,2,6,10,10,2,9,1,55,5,3,5,5,5,6,5,0
GB,5,3,3,3,4,1,2,5,3,2,23,5,3,5,6,5,6,2,1
GB,6,3,3,2,5,4,6,6,8,2,39,4,4,5,5,5,3,2,0
GB,7,3,2,2,4,6,5,7,5,1,57,4,2,5,4,3,4,3,1
GB,5,2,2,2,3,2,3,5,5,2,29,6,6,3,5,5,3,5,0
GB,2,1,1,1,8,8,7,8,6,2,81,5,4,3,5,3,3,5,0
GB,6,2,2,1,8,9,8,5,6,1,70,6,5,5,2,4,6,5,0
GB,8,3,3,3,2,3,3,0,5,2,34,6,2,6,4,2,6,4,1
GB,4,3,3,3,3,0,1,4,2,2,74,6,5,5,5,5,4,4,0
GB,5,2,2,2,5,6,6,3,5,1,34,4,3,5,5,6,5,5,0
GB,3,2,2,2,8,9,9,5,10,2,63,5,3,5,5,5,5,3,0
GB,5,1,1,1,10,8,8,10,4,2,57,4,2,4,4,5,6,6,0
GB,7,2,2,2,4,7,6,4,9,2,69,5,5,6,2,6,6,6,0
GB,5,3,3,3,3,4,1,8,5,1,25,4,5,5,5,4,5,5,0
GB,5,3,3,2,6,5,5,9,5,1,58,6,3,4,4,5,5,3,0
GB,5,2,2,2,7,7,7,8,8,1,46,5,5,5,5,5,5,3,0
GB,8,3,3,3,5,7,5,5,8,1,54,6,5,5,5,5,6,6,0
GB,3,2,2,1,6,9,8,10,8,2,44,2,6,6,3,5,6,2,0
GB,5,3,3,3,5,7,5,5,7,1,21,5,2,3,2,5,5,5,0
GB,5,2,3,1,6,5,7,5,7,1,66,4,4,3,4,4,5,3,0
GB,3,3,3,3,3,2,3,4,3,2,32,6,3,6,6,5,6,3,1
GB,5,1,1,1,8,8,8,7,5,1,48,4,4,3,3,4,5,5,0
GB,7,2,2,2,4,4,4,3,5,2,71,5,3,5,5,5,5,5,0
GB,5,1,1,1,8,8,9,6,9,2,62,5,4,6,5,2,5,6,0
GB,5,1,1,1,10,10,10,10,10,2,67,5,1,5,2,5,5,2,0
GB,5,2,2,2,1,2,10,3,2,1,61,6,6,5,6,5,6,6,0
GB,6,3,3,3,5,5,7,5,5,1,60,5,5,4,4,5,3,6,1
GB,8,2,2,2,6,3,3,3,5,2,55,3,5,3,4,5,5,4,1
GB,6,3,3,3,5,4,4,3,4,2,64,5,3,5,3,3,5,3,0
GB,8,3,3,3,3,5,4,3,5,1,42,4,5,4,5,4,4,5,1
GB,7,3,3,2,4,4,4,5,6,1,31,1,6,2,2,6,1,6,0
GB,3,3,3,3,3,4,5,10,6,2,48,6,3,5,5,5,6,4,0
GB,2,3,3,3,5,4,5,5,4,2,39,6,3,6,6,2,6,2,0
GB,5,4,4,4,2,2,1,4,1,1,41,5,3,5,5,4,5,3,1
GB,4,4,4,2,7,7,7,10,1,1,34,5,5,5,5,5,5,5,0
GB,4,3,3,2,3,3,3,4,4,1,35,6,4,5,4,5,6,4,1
GB,3,3,3,3,2,2,2,6,5,1,30,6,2,6,6,3,5,3,1
GB,7,3,3,2,2,2,6,8,7,1,68,5,5,5,4,5,5,5,0
GB,4,2,1,2,7,7,8,7,3,2,47,6,4,6,6,5,5,3,0
GB,5,3,3,3,4,4,4,2,5,1,60,6,2,5,6,6,6,6,0
GB,6,3,3,2,6,5,5,4,5,2,80,5,5,4,4,5,5,5,0
GB,4,4,4,3,4,4,4,3,5,2,38,6,3,4,3,3,4,5,1
GB,5,2,1,1,6,7,5,7,5,1,60,4,3,5,5,5,5,2,0
GB,5,2,2,2,5,6,7,5,7,1,74,6,3,4,3,6,6,2,0
GB,2,3,2,2,7,6,5,7,4,2,57,5,2,5,4,5,5,2,0
GB,7,4,3,1,8,8,9,6,8,2,67,5,2,4,5,6,5,6,0
GB,5,2,3,2,5,7,5,5,4,2,70,5,4,4,5,5,2,5,0
GB,5,3,3,3,7,5,4,8,2,2,36,5,3,6,5,5,6,4,1
GB,0,3,3,3,5,6,4,4,5,1,40,5,6,6,6,6,6,3,0
GB,4,4,4,4,0,0,2,5,5,1,44,6,4,6,6,6,6,1,1
GB,8,2,2,1,3,3,4,5,4,1,84,6,6,5,5,6,5,6,0
GB,5,3,3,3,3,3,4,4,5,2,70,5,5,4,5,5,5,5,1
GB,9,3,3,3,6,10,7,5,9,2,72,5,6,5,5,6,6,5,0
GB,5,3,3,2,5,5,5,3,6,2,19,6,2,3,3,2,5,1,0
GB,3,1,1,1,5,7,8,2,5,1,44,6,3,3,6,6,6,6,0
GB,3,1,1,1,5,9,7,9,6,1,68,5,2,5,5,2,6,2,0
GB,7,2,2,2,8,7,8,8,6,1,67,3,5,5,3,6,6,5,0
GB,7,3,3,3,7,3,7,5,8,1,44,4,5,3,4,3,5,5,0
GB,5,4,4,3,2,0,2,5,2,1,38,5,4,4,4,3,3,5,1
GB,5,3,3,3,5,3,4,5,4,2,33,6,2,5,4,4,4,4,1
GB,0,4,4,4,3,2,2,3,3,1,20,5,2,5,4,4,5,3,1
GB,2,4,4,4,0,0,0,4,0,2,28,6,1,6,3,6,1,5,1
GB,5,3,3,3,4,6,6,5,6,1,33,5,3,5,4,2,6,5,0
GB,7,4,1,1,4,6,6,6,5,1,67,3,3,3,3,3,3,4,0
GB,4,1,1,1,10,10,10,9,7,1,82,4,4,4,5,4,4,5,0
GB,5,1,1,1,10,10,10,10,9,1,58,6,6,4,3,6,6,5,0
GB,5,1,1,1,10,10,10,10,8,2,43,6,5,5,5,4,4,4,0
GB,2,4,3,3,2,1,1,2,2,1,44,6,5,6,3,5,6,4,0
GB,5,2,2,2,5,4,6,5,5,2,58,5,3,5,3,5,5,2,1
GB,5,3,3,2,5,7,5,3,5,1,42,5,5,5,5,5,2,2,0
GB,3,3,3,1,10,7,7,10,5,2,47,6,5,5,5,2,6,2,1
GB,5,3,3,3,2,2,5,5,5,1,27,6,1,5,5,2,5,3,0
GB,6,2,3,2,7,6,8,8,3,1,56,6,3,3,4,5,5,4,0
GB,3,3,3,3,3,5,3,5,5,1,64,2,1,1,2,4,4,3,1
GB,4,3,3,3,5,4,6,5,6,2,71,5,5,5,5,5,5,3,0
GB,6,1,1,1,5,6,8,5,5,2,69,5,2,5,5,5,6,6,0
GB,6,3,2,2,2,2,2,3,2,1,43,5,2,5,5,5,3,5,0
GB,10,2,1,1,10,10,10,10,10,1,77,2,6,2,2,5,6,4,0
GB,5,2,2,2,3,4,4,5,2,1,84,6,5,3,5,5,5,5,0
GB,4,3,3,3,5,7,7,5,5,2,53,6,5,5,2,2,5,5,0
GB,4,3,3,2,6,6,7,7,10,2,73,5,2,4,3,3,5,3,0
GB,4,3,3,3,4,5,4,5,5,1,64,4,4,3,5,5,4,4,0
GB,10,3,3,3,0,0,0,2,0,2,33,6,6,6,6,6,6,6,0
GB,5,2,3,3,3,3,5,5,7,1,45,6,6,5,5,5,5,5,0
GB,6,1,1,1,8,7,7,4,5,2,66,4,6,5,6,5,6,3,0
GB,6,2,2,2,5,7,6,5,8,1,58,3,2,4,3,5,4,4,0
GB,5,3,3,3,5,4,8,7,7,2,33,5,3,4,3,4,4,4,1
GB,3,4,4,3,2,1,2,2,2,1,34,6,4,4,4,5,5,5,1
GB,8,3,2,2,3,7,7,4,7,1,74,5,3,3,2,4,5,5,0
GB,5,3,3,3,0,4,1,5,1,2,79,6,5,5,5,6,6,6,0
GB,6,3,3,3,3,4,3,7,6,2,79,6,5,6,4,2,4,4,0
GB,3,3,3,2,6,8,5,3,7,2,44,5,3,5,5,4,5,3,0
GB,7,3,1,1,5,6,6,5,5,2,81,5,5,4,5,6,3,5,0
GB,4,1,1,2,10,8,10,7,7,2,57,5,5,5,6,6,5,6,0
GB,6,3,3,3,3,6,4,4,7,1,55,5,2,6,5,4,5,2,1
GB,8,3,3,3,5,5,5,5,5,1,78,5,4,5,5,5,5,5,0
GB,5,4,4,4,5,0,4,4,3,1,28,6,3,6,6,5,3,5,0
GB,7,2,3,1,2,1,5,5,6,1,23,5,2,5,5,4,2,4,0
GB,7,3,3,2,3,6,7,6,5,1,66,2,2,5,5,3,5,4,0
GB,5,3,3,3,4,3,3,4,4,2,65,6,3,5,3,5,4,2,0
GB,4,3,3,3,4,0,2,5,0,2,22,6,3,6,6,4,6,5,1
GB,7,2,2,1,4,4,6,5,3,1,50,6,5,6,5,5,5,5,1
GB,3,4,2,1,10,10,10,5,10,2,34,3,6,6,2,6,5,5,0
GB,3,3,3,3,6,5,5,5,5,2,50,6,2,5,5,2,5,2,0
GB,5,2,2,1,5,5,10,7,7,1,78,5,5,5,5,4,4,5,0
GB,7,3,3,2,3,4,4,5,5,1,62,5,3,6,5,5,5,4,0
GB,4,3,3,3,3,2,4,2,5,1,42,5,2,3,5,5,5,2,1
GB,7,2,2,2,5,6,6,5,8,2,43,4,2,4,3,5,6,6,0
GB,5,2,1,1,10,8,10,0,10,2,68,5,5,4,5,5,5,4,0
GB,3,3,3,2,7,7,7,8,7,1,54,4,3,5,5,6,3,3,0
GB,3,2,2,2,5,5,5,5,7,2,30,6,5,6,3,4,3,5,1
GB,4,2,1,1,10,6,7,7,7,2,51,5,4,5,4,5,6,2,0
GB,4,3,3,3,6,6,6,3,10,2,70,5,5,4,6,5,5,5,0
GB,6,3,3,3,5,3,3,2,1,1,59,6,4,6,6,5,5,5,1
GB,5,3,3,3,2,7,5,4,10,2,29,6,6,5,5,6,6,2,0
GB,5,3,3,3,3,1,2,4,5,2,69,6,5,5,3,6,6,5,1
GB,5,2,1,1,7,8,6,6,7,1,87,5,5,5,5,5,3,2,0
GB,6,3,3,3,4,7,7,4,3,1,32,6,2,5,5,2,5,4,1
GB,7,3,3,2,5,7,7,7,5,1,51,5,3,4,5,5,4,5,0
GB,4,4,3,2,2,2,3,5,3,2,37,5,4,5,5,5,4,2,1
GB,5,3,3,2,7,7,7,9,7,1,69,5,5,5,5,6,5,6,0
GB,10,4,3,3,0,5,5,5,8,1,64,6,6,3,1,5,3,5,1
